2023-04-18 10:55:03.212116,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 11:00:02.568007,3.134,9.119,13.748,16.295,6.193,18.12,24.431,25.587,25.839
2023-04-18 11:05:02.943342,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 11:10:02.325040,3.373,10.75,16.479,19.63,4.137,18.401,26.204,27.633,27.943
2023-04-18 11:15:02.696388,4.955,15.408,23.518,27.979,7.109,27.478,38.527,40.55,40.99
2023-04-18 11:20:03.190995,4.731,13.884,20.966,24.862,9.03,27.215,36.87,38.638,39.023
2023-04-18 11:25:02.577532,3.48,11.48,17.701,21.123,3.217,18.527,26.997,28.549,28.885
2023-04-18 11:30:02.935615,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 11:35:02.302976,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 11:40:02.614305,3.524,8.715,12.693,14.882,11.122,22.187,27.623,28.618,28.836
2023-04-18 11:45:02.944742,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 11:50:02.262088,4.368,11.413,16.832,19.812,12.142,26.789,34.186,35.541,35.836
2023-04-18 11:55:02.579638,4.62,13.125,19.697,23.312,9.986,27.084,36.046,37.687,38.044
2023-04-18 12:00:02.903474,3.8,10.602,15.852,18.74,8.744,22.512,29.674,30.985,31.27
2023-04-18 12:05:03.223342,3.524,8.715,12.693,14.882,11.122,22.187,27.623,28.618,28.836
2023-04-18 12:10:02.538544,6.268,18.238,27.497,32.59,12.385,36.239,48.863,51.175,51.677
2023-04-18 12:15:02.925946,5.21,11.027,15.427,17.848,21.47,34.997,41.028,42.132,42.374
2023-04-18 12:20:02.421616,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 12:25:02.827506,3.134,9.119,13.748,16.295,6.193,18.12,24.431,25.587,25.839
2023-04-18 12:30:03.202594,5.459,15.784,23.768,28.16,11.057,31.679,42.566,44.559,44.992
2023-04-18 12:35:02.591896,3.866,11.047,16.598,19.651,8.183,22.589,30.158,31.544,31.845
2023-04-18 12:40:02.965504,3.8,10.602,15.852,18.74,8.744,22.512,29.674,30.985,31.27
2023-04-18 12:45:02.325402,9.176,22.762,33.177,38.905,28.786,57.704,71.933,74.538,75.107
2023-04-18 12:50:02.639483,5.391,15.32,22.991,27.211,11.641,31.6,42.061,43.977,44.394
2023-04-18 12:55:02.955271,5.573,13.502,19.57,22.908,18.352,35.423,43.717,45.236,45.567
2023-04-18 13:00:02.276743,3.762,7.28,9.912,11.361,17.351,26.077,29.695,30.356,30.503
2023-04-18 13:05:02.600860,3.341,7.468,10.607,12.334,12.692,21.972,26.269,27.055,27.228
2023-04-18 13:10:02.920958,4.125,9.751,14.049,16.413,14.237,26.503,32.38,33.456,33.691
2023-04-18 13:15:02.247914,8.865,20.639,29.623,34.565,31.461,57.338,69.626,71.876,72.368
2023-04-18 13:20:02.621386,6.475,16.593,24.365,28.64,18.878,40.093,50.706,52.649,53.073
2023-04-18 13:25:02.994778,7.185,15.307,21.456,24.838,29.338,48.145,56.571,58.113,58.452
2023-04-18 13:30:02.359495,7.621,21.344,31.939,37.767,17.312,45.049,59.5,62.146,62.722
2023-04-18 13:35:02.703751,7.725,22.051,33.122,39.211,16.422,45.171,60.268,63.032,63.633
2023-04-18 13:40:03.080738,4.184,10.159,14.732,17.247,13.723,26.573,32.823,33.967,34.218
2023-04-18 13:45:02.441687,4.44,11.901,17.649,20.81,11.528,26.873,34.717,36.153,36.465
2023-04-18 13:50:02.820273,5.46,15.794,23.786,28.181,11.043,31.681,42.577,44.572,45.006
2023-04-18 13:55:03.182407,12.601,33.862,50.241,59.25,32.483,76.166,98.517,102.61,103.501
2023-04-18 14:00:02.482138,3.373,10.75,16.479,19.63,4.137,18.401,26.204,27.633,27.943
2023-04-18 14:05:02.786546,4.046,12.277,18.655,22.164,6.634,22.801,31.494,33.085,33.431
2023-04-18 14:10:03.098590,5.451,9.611,12.679,14.367,27.674,38.89,43.121,43.894,44.067
2023-04-18 14:15:02.426218,4.929,12.176,17.729,20.783,15.603,31.058,38.645,40.034,40.338
2023-04-18 14:20:02.901699,7.109,17.853,26.096,30.63,21.71,44.447,55.707,57.768,58.218
2023-04-18 14:21:02.330521,5.754,17.799,27.142,32.281,8.517,32.027,44.756,47.087,47.593
2023-04-18 14:22:02.660620,5.27,17.557,27.114,32.371,4.403,27.848,40.861,43.245,43.761
2023-04-18 14:23:03.090904,5.976,16.252,24.173,28.53,14.887,35.897,46.705,48.684,49.115
2023-04-18 14:24:02.428886,9.448,21.552,30.773,35.845,34.731,61.633,74.249,76.559,77.065
2023-04-18 14:25:02.750364,4.115,9.685,13.939,16.279,14.32,26.491,32.308,33.373,33.606
2023-04-18 14:26:03.287839,5.439,9.531,12.544,14.202,27.775,38.876,43.033,43.793,43.963
2023-04-18 14:27:02.665719,7.308,16.148,22.862,26.556,28.28,48.29,57.484,59.167,59.536
2023-04-18 14:28:02.988624,6.023,13.513,19.21,22.343,22.758,39.562,47.36,48.787,49.1
2023-04-18 14:29:02.337682,9.127,25.489,38.119,45.067,20.931,54.037,71.265,74.42,75.106
2023-04-18 14:30:02.790990,7.601,15.087,20.708,23.801,34.036,52.245,59.963,61.375,61.687
2023-04-18 14:31:03.130927,5.448,9.593,12.649,14.33,27.697,38.887,43.101,43.872,44.043
2023-04-18 14:32:02.528874,6.554,17.131,25.265,29.74,18.2,40.186,51.291,53.324,53.767
2023-04-18 14:33:02.903605,6.377,6.744,6.744,6.744,44.548,50.807,50.897,50.912,50.923
2023-04-18 14:34:02.230566,3.809,10.664,15.956,18.866,8.667,22.523,29.741,31.063,31.35
2023-04-18 14:35:02.657799,5.909,18.852,28.904,34.433,7.191,32.208,45.9,48.407,48.951
2023-04-18 14:36:03.069770,7.963,17.55,24.832,28.837,30.933,52.669,62.639,64.464,64.865
2023-04-18 14:37:02.463574,4.283,13.893,21.36,25.467,4.599,23.079,33.249,35.112,35.516
2023-04-18 14:38:02.849217,7.853,22.925,34.584,40.998,15.321,45.321,61.217,64.128,64.761
2023-04-18 14:39:03.246046,8.229,19.367,27.872,32.55,28.644,52.982,64.613,66.742,67.208
2023-04-18 14:40:02.793083,6.325,15.568,22.649,26.545,20.169,39.916,49.593,51.364,51.751
2023-04-18 14:41:03.401384,4.89,8.85,11.784,13.398,24.212,34.622,38.663,39.402,39.566
2023-04-18 14:42:02.790801,4.095,12.608,19.21,22.841,6.217,22.858,31.853,33.501,33.858
2023-04-18 14:43:03.197775,5.316,14.81,22.138,26.169,12.283,31.512,41.508,43.338,43.736
2023-04-18 14:44:02.626115,4.731,13.887,20.971,24.868,9.026,27.216,36.874,38.642,39.027
